Customer ID*,Customer Name*,Street,Housenumber,City,ZIP,Existing customer,Number of employees,Revenue,URL,e-mail,mobile,Telefone,Heading*,Heading ID*,Keyword (1 main keyword),Year/month founded (entrepreneur),Short Crypted
891,Gartengestaltung Ing. Bieberle Alfred e.U.,Wiener Str,26,Mattersburg,7210,,12,780000,http://www.bieberle.at,office@bieberle.at,,0262662006,Garten- u Landschaftsgestaltung,1318,Gartengestaltung,,pkRhS
896,Autohaus Bogner GmbH,Felixstr,2-12,Mattersburg,7210,,30,8000000,http://www.autohaus-bogner.at,office@autohaus-bogner.at,,0262662831,Autohandel,254,Kfz,,39x4P
902,Getränkedienst Dirnbauer e.U.,Schubertstr,22,Mattersburg,7210,,4,1300000,http://www.dirnbauer.com,office@dirnbauer.com,,0262662502,Getränke,1427,Getränkehandel,,4dFrc
911,Felix Austria GesmbH,Felixstr,24,Mattersburg,7210,,178,41211027.64,http://www.felix.at,info@felix.at,,02626610,Lebensmittel / Erzeugung u Großhandel,2216,Lebensmittelerzeugung,,9jp95
917,Giefing Markus Bäckerei-Cafe,Feldg,6,Walbersdorf,7210,,8,449768.88,http://www.giefingbaeck.at,office@giefingbaeck.at,,0262662319,Bäckereien,300,Bäckerei,,K1K8c
918,GLATTER Moden GesmbH,Michael-Koch-Str,18b,Mattersburg,7210,,25,2700000,http://www.glatter-moden.at,office@glatter-moden.at,,0262662568,Herrenmoden,1627,Herrenmoden,,JGgFb
922,Gruber Ing KG,Wiener Str,49,Mattersburg,7210,,12,1200000,http://www.redzac.at/gruber,ingru@bnet.at,,0262665700,Elektroinstallationsunternehmen,984,Elektriker,,MBGqq
925,Fliesen Haider GmbH,Bahnstr,34,Mattersburg,7210,,20,860000,http://www.fliesen-haider.at,office@fliesen-haider.at,,0262662726,Fliesen- u Plattenverlegungen,1210,Fliesenleger,,QpWL6
931,Hamp Geflügelhof Inh Skarits Ingrid,Michael-Koch-Str,10,Mattersburg,7210,,,,http://www.gefluegelhof-hamp.jimdo.com,gefluegel.hamp@aon.at,,0262662329,Geflügelzucht u Geflügelzuchtbedarf,1366,Geflügelaufzucht,,SGq8J
934,Hausensteiner GmbH,Bahnstr,2,Walbersdorf,7210,,4,400000,http://www.hausensteiner.at,office.hausensteiner@aon.at,,0262662811,Tischlereien,3951,Tischler,,Wv5dZ
937,Hotel Restaurant Florianihof Betriebs GesmbH,Wiener Str,1,Mattersburg,7210,,24,1100000,http://www.hotel-florianihof.at,florianihof@burgenland.org,,0262662106,Restaurants,2947,Restaurant,,cXL7q
950,WKO Bgld Regionalstelle Mattersburg,Bahnstr,41,Mattersburg,7210,,,,http://www.wko.at/bgld,mattersburg@wkbgld.at,,0590907,Kammern,1849,Kammer,,mXV2X
955,Betonwerk KOCH GesmbH.,Marzer Str,5,Mattersburg,7210,,35,4000000,http://www.koch-beton.at,office@koch-beton.at,,0262662911,Betonerzeugnisse,455,Betonelemente,,pkRjm
957,Koller-Rubak GesmbH,Industriestr,1-3,Mattersburg,7210,,23,1900000,http://www.koller-rubak.at,vieh.koller@aon.at,,0262662500,Abfallentsorgung u -verwertung,7,Abfallentsorgungen,,v6M74
976,MENS BEST Mode GmbH,Wiener Str,6,Mattersburg,7210,,6,700000,http://www.mensbest.at,office@mensbest.at,,0262662372,Herrenmoden,1627,Herrenmoden,,GpMSh
990,Österreichische Volkspartei (ÖVP),Michael-Koch-Str,43,Mattersburg,7210,,,,http://www.oevp-burgenland.at,office@oevp-burgenland.at,,0262662351,Politische Parteien,4647,Partei,,Q5sSN
996,Pinter Stefan e.U.,Am Anger,11,Mattersburg,7210,,6,500000,http://www.stefanpinter.at,,,0262662375,Autohandel,254,Kfz,,ZMNRv
1000,Radel & Hahn Klimatechnik Ges.m.b.H.,Wiener Str,22,Mattersburg,7210,,42,7700000,http://www.radel-hahn.at,office@radel-hahn.at,,0262662744,Lüftungsanlagen u -technik,2311,Klimatechnik,,dH149
1001,Raiffeisen-Lagerhaus Mattersburg-Eisenstadt eGen,Felixstr,5-9,Mattersburg,7210,,,,http://www.lagerhaus.at,sekretariat@mattersburg.rlh.at,,0262662291,Lagerhäuser u -betriebe,2189,Lagerhaus,,cXL98
1003,Raiffeisenbezirksbank Mattersburg regGenmbH - Zentrale Mattersburg,Gustav-Degen-G,14-16,Mattersburg,7210,,15,2490000,http://www.raiffeisen.at/mattersburg,info.33124@raiffeisen-burgenland.at,,0262662136,Banken u Sparkassen,332,Banken,,b63M6
1007,ReschDach GmbH & Co KG,Raiffeiseng,15,Mattersburg,7210,,28,2500000,http://www.reschdach.at,office@reschdach.at,,0262662526,Dachdeckereien,721,Dachdecker,,f1dxL
1021,Grafl & Vass Elektroinstallationen GesmbH,Michael-Koch-Str,25,Mattersburg,7210,,20,1400000,http://www.grafl-vass.at,info@grafl-vass.at,,0262662269,Elektroinstallationsunternehmen,984,Elektriker,,v6M8M
1026,Talos GmbH,Wiener Str,44,Mattersburg,7210,,14,750000,http://www.talos.biz,,,0262662519,Tischlereien,3951,Tischler,,5LtpB
1043,Wograndl Druck GmbH,Druckweg,1,Mattersburg,7210,,46,7700000,http://www.wograndl.com,print@wograndl.com,,0262662216,Druckereien,872,Druckerei,,Kjz6D
1051,Zimmermann GmbH,Michael-Koch-Str,19,Mattersburg,7210,,58,4000000,http://www.zimmermann-dach.at,office@zimmermann-dach.at,,0262662348,Spenglereien,3630,Spengler,,RXBHj
1054,Fartek Lebensmittelvertriebs GesmbH,Nr.,80,Minihof-Liebau,8384,,7,2250000,http://www.fartek.at,fartek.lebensmittel@aon.at,,033292131,Obst u Gemüse,2608,Gemüse,,MtvnZ
1056,Hirtenfelder GesmbH,Nr.,100,Windisch-Minihof,8384,,1,150000,http://www.hirtenfelder.co.at,gasthaus@hirtenfelder.co.at,,033292202,Gasthäuser u Gasthöfe,1352,Gasthaus,,WBQn2
1079,Schendl Autohaus GesmbH,Obere Hauptstr,54,Mischendorf,7511,,8,1510000,http://www.ford-schendl.at,autohaus@ford-schendl.at,,0336678276,Autoreparatur,276,Werkstatt,,l6CH6
1081,Schuch - Schöne Fassaden - Dekorative Malerei,Obere Hauptstr,26,Mischendorf,7511,,20,2400000,http://www.fassadenschuch.at,office@schuch.cc,,0336678243,Farben u Lacke / Erzeugung u Großhandel,1086,Farben,,tMjGX
1087,Autohaus Franz Wagner,Marktpl,20,Kotezicken,7511,,5,550000,http://www.peugeot-partner.at/wagner,peugeot.wagner@aon.at,,0336677253,Autohandel,254,Kfz,,rvPSb
1090,Tischlerei Fasching OG,Nr.,205,Mogersdorf,8382,,5,550000,http://www.wohnen-fasching.com,office@wohnen-fasching.com,,033258228,Tischlereien,3951,Tischler,,5LtqT
1109,M & E. Haubenwallner OG,Hauptg,17,Mönchhof,7123,,5,800000,http://haubenwallner-gols.at,,,0217380218,Landwirtschaftliche Maschinen u Geräte,2199,Landmaschinen,,FM4kK
1112,Autohaus Kirschner GmbH,Neustiftg,75,Mönchhof,7123,,45,8000000,http://www.autohaus-kirschner.at,office@autohaus-kirschner.at,,0217380203,Autohandel,254,Kfz,,PMDcq
1114,Kirschner & Zechmeister GmbH,Bahng,69,Mönchhof,7123,,69,6500000,http://www.betonwerk-kirschner.at,betonwerk-kirschner@aon.at,,0217380224,Transportunternehmen,3995,Transport,,QpWPx
1123,Kneippkurhaus Marienkron,Klosterg,3,Mönchhof,7123,,55,,http://www.marienkron.at,reservierung@marienkron.at,,0217380205,Kur- u Erholungsheime / Heilbäder,2165,Kurzentrum,,ZMNVV
1134,Cafe-Pension Sautner,Stiftsg,77,Mönchhof,7123,,,,http://www.pension-sautner.at,,,0217380302,Pensionen / Privatzimmer,2728,Pension,,cXLCr
1135,Tischlerei Thullner GesmbH,Friedhofg,21,Mönchhof,7123,,2,360000,http://www.tischlerei-thullner.at,office@tischlerei-thullner.at,,0217380343,Tischlereien,3951,Tischler,,dH16v
1147,Bundesschülerheim Oberschützen,Gottlieb-August-Wimmer-Pl,7,Oberschützen,7432,,11,100000,http://www.internat-oberschuetzen.at/,109950@lsr-bgld.gv.at,,033537503,Internate u Schülerheime,1782,Internat,,vq25z
1153,Kirnbauer Manfred Ing Tischlerei,Herreng,14,Oberschützen,7432,,2,250000,http://www.tischlerei-kirnbauer.at,office@tischlerei-kirnbauer.at,,033537551,Tischlereien,3951,Tischler,,4dFxk
1160,Raiffeisenbank Oberschützen-Bernstein-Mariasdorf-Wiesfleck regGenmbH - Zentrale,Hauptpl,2,Oberschützen,7432,,,,http://www.raiffeisen.at/oberschuetzen,info.33067@raiffeisen-burgenland.at,,033537564,Banken u Sparkassen,332,Banken,,9jpG9
1163,Hotel-Restaurant Spiegel,Tatzmannsdorfer Str,55,Bad Tatzmannsdorf,7431,,15,,http://www.hotelspiegel.at,spiegel@burgenland.org,,033538482,Hotels,1694,Hotel,,CtlxL
1175,Apotheke Kronen Magpharm Norbert Windisch,Schulg,5,Oberwart,7400,,20,2700000,http://www.kronen.apo.or.at,kronenapo@aponet.at,,0335232371,Apotheken,127,Apotheke,,GpMXl
1181,Wimmer-Baubedarf GesmbH,Steinamangerer Str,169,Oberwart,7400,,20,5000000,http://www.wimmer-bauelemente.at,,,0335238011,Fenster,1121,Fenster,,MBGx7
1218,Fliegenschnee Nfg Kuch & Seper KG,Wiener Str,14,Oberwart,7400,,8,1000000,http://www.fliegenschnee.at,fliegenschnee@fliegenschnee.at,,0335232477,Öfen u Herde,2610,Öfen,,5Ltt6
1221,Frühwirth Wilfried Glaserei KG,Wiener Str,27,Oberwart,7400,,2,180000,http://www.glas4you.at,info@glas4you.at,,0335238953,Glasereien,1459,Glasereien,,1jfNx
1229,Ladislaus Gangoly,Steinamangerer Str,24,Oberwart,7400,,2,232500,http://www.ing-gangoly.at,office@ing-gangoly.at,,0335232433,Bestattungsunternehmen,447,Bestatter,,7WrbR
1234,Mona Oberwart Produktions GmbH,Molkereistr,8,Oberwart,7400,,33,12779732.55,http://www.mona.com,office@mona.at,,0335232344,Lebensmittel / Erzeugung u Großhandel,2216,Lebensmittelerzeugung,,K1KH5
1240,Realitäten Gossy GmbH,Hauptpl,14,Oberwart,7400,,,250000,http://www.gossyreal.at,office@gossyreal.at,,0335238672,Immobilienverwaltungen,1728,Immobilienverwaltung,,PMDgR
1270,STEIN JANDL,Alte Str,21,Oberwart,7400,,,,http://www.steinjandl.at,info@steinjandl.at,,0335238415,Steinmetzbetriebe,3719,Steinmetzbetrieb,,kMXRx
1272,WKO Bgld Regionalstelle Oberwart,Raimundg,36,Oberwart,7400,,,,http://www.wko.at/bgld,,,0590907,Kammern,1849,Kammer,,sf4RP
1275,WEGA Caffe Exzelsior Gottfried Keinz,Richard-Wagner-G,6,Oberwart,7400,,1,200000,http://www.keinz.at,info@keinz.at,,0335232459,Espresso- u Kaffeemaschinen,1042,Kaffeemaschinen,,vq28b
1296,Edith Massing,Wiener Str,2,Oberwart,7400,,3,260000,http://www.massing.co.at,massing@bkf.at,,0335238142,Vorhänge u Vorhangstoffe / Einzelhandel,4156,Vorhänge,,JGgPJ
1301,Merkur Versicherung AG - Landesdirektion Burgenland,Bahnhofstr,11,Oberwart,7400,,,,http://www.merkur.at,merkur@merkur.at,,0335232379,Versicherungsunternehmen,4106,Versicherung,,DdPvC
1310,Gasthof Neubauer,Wiener Str,35,Oberwart,7400,,3,,http://www.gasthofneubauer.at,gasthofneubauer@gasthofneubauer.at,,0335232489,Hotels,1694,Hotel,,NdZnq
1362,Walter Landauer,Hauptpl,5,Großpetersdorf,7503,,4,250000,http://www.gh-landauer.at,landauer@utanet.at,,033622239,Gasthäuser u Gasthöfe,1352,Gasthaus,,KjzDk
1363,Josef Markus Loschy,Hauptstr,11,Großpetersdorf,7503,,8,1000000,http://www.loschy.at,office@loschy.at,,033622289,Fleischhauereien,1205,Fleischerei,,K1KKj
1368,Petrakovits Bau GmbH,Siebensterng,32,Großpetersdorf,7503,,24,1800000,http://www.petrakovits.at,office@petrakovits.at,,033622310,Bauunternehmen,392,Baufirma,,Q5sd6
1370,Autohaus Rainer Plank,Hauptstr,120,Großpetersdorf,7503,,6,1200000,http://www.autohaus-plank.at,opel.plank.rainer@aon.at,,,Autohandel,254,Kfz,,RXBQD
1378,Delphi Packard Austria GmbH & Co KG,Industriestr,1,Großpetersdorf,7503,,165,48753311.14,http://www.delphi.com,,,,Kabel u -zubehör,1818,Kabel,,ZMNcj
1391,HELLA Fahrzeugteile Austria GmbH,Fabriksg,2,Großpetersdorf,7503,,413,87900000,http://www.hella.com,hfasales@hella.at,,,Scheinwerfer,3347,Lighting,,cXLK6
1407,Gasthof zur Post,Hauptstr,27,Großpetersdorf,7503,,5,250000,http://www.lucky-town.at,wurglits@lucky-town.at,,033622303,Gasthäuser u Gasthöfe,1352,Gasthaus,,rBlj5
1414,Georg Derdak,Unterort,1,Großwarasdorf,7304,,3,325000,http://www.thermenhofderdak.at,office@thermenhofderdak.at,,026142235,Gasthäuser u Gasthöfe,1352,Gasthaus,,39xGz
1430,Ehrnhöfer GesmbH,Nr.,73,Günseck,7435,,15,1500000,http://www.topdach.at,ehrnhoefer@speed.at,,033548218,Dachdeckereien,721,Dachdecker,,GpMfx
1436,Diana-Apotheke Magpharm Friedrich Burits KG,Pater-Gratian-Leser-Str,4,Güssing,7540,,15,1600000,http://www.apothekeguessing.at,service@apothekeguessing.at,,,Apotheken,127,Apotheke,,MBH4K
1437,Sampt Autohandel GesmbH,Faludistr,21,Güssing,7540,,3,500000,http://www.peugeot-partner.at/sampt,,,0332242478,Autoreparatur,276,Werkstatt,,LRd9J
1484,WKO Bgld Regionalstelle Güssing,Hauptpl,5,Güssing,7540,,,,http://www.wko.at/bgld,,,0590907,Kammern,1849,Kammer,,7Wrhf
1486,Ernst Kedl,Nr.,33,Urbersdorf,7540,,3,218020,http://www.tiscover.at/gasthof.kedl,gasthof.kedl@burgenland.org,,0332242403,Gasthäuser u Gasthöfe,1352,Gasthaus,,919Tm
1513,Bestattung Oswald GmbH,Rotkreuzbergstr,4,Güssing,7540,,4,350000,http://bestattung-oswald.at,bestattung.oswald@aon.at,,0332242263,Bestattungsunternehmen,447,Bestatter,,f1f9g
1527,Autohaus Schatz-Draskovich GesmbH,Wiener Str,25,Güssing,7540,,61,16000000,http://www.schatz-draskovich.at,office@schatz-draskovich.at,,0332242128,Autohandel,254,Kfz,,kMXZC
1529,ÖLMÜHLE Siegfried Schnecker,Nr.,20,Krottendorf,7540,,1,80000,http://www.oelmuehle-schnecker.at,office@oelmuehle-schnecker.at,,0332242351,Ölpressen u -mühlen,2642,Ölmühle,,sf4Xf
1539,"GASTHAUS zur BURG, Peter Stelzmayer",Marktpl,4,Güssing,7540,,5,220000,http://www.gasthaus-zur-burg.com,gasthauszurburg@stelzmayer.at,,0332242366,Gasthäuser u Gasthöfe,1352,Gasthaus,,4dG7c
1549,Autohaus Weber GesmbH,Wiener Str,12,Güssing,7540,,15,3500000,http://www.autohaus-weber.at,weber@partner.renault.at,,0332242484,Autohandel,254,Kfz,,919W4
1551,Weinhofer Raumausstattung,Dammstr,4,Güssing,7540,,10,670000,http://www.weinhofer.eu,office@weinhofer.eu,,0332242281,Raumausstattung,2900,Raumaustatter,,7Wrk2
1554,Wolfgang Pöll,Hauptstr,3,Güssing,7540,,3,245000,http://www.uhren-schmuck-poell.at,,,0332242177,"Juwelen, Gold- u Silberwaren / Einzelhandel",1811,Juweliere,,HX2cW
1559,Landhotel-Gasthof Schwabenhof,Nr.,22,Hagensdorf im Burgenland,7522,,10,500000,http://www.schwabenhof.at,hotel.schwabenhof@aon.at,,033247333,Hotels,1694,Hotel,,FM4vV
1562,Werner Brettl,Budapester Str,25,Halbturn,7131,,3,290000,http://www.tischlerei-brettl.at.tt,tischlerei-brettl@gmx.at,,021728636,Tischlereien,3951,Tischler,,PMDp2
1575,Adrian Knöbl - Gasthof und Pension,Erzherzog-Friedrich-Str,2,Halbturn,7131,,,,http://www.gasthof-knoebl.halbturn.at,gh-knoebl@halbturn.at,,021728643,Gasthäuser u Gasthöfe,1352,Gasthaus,,T1TJT
1588,Reindl Friedrich Agrarhandel GmbH,Budapester Str,48,Halbturn,7131,,16,17000000,http://www.agrar-reindl.at,office@agrar-reindl.at,,021728584,Baustoffe u -material,387,Baustoffe,,kMXbR
1621,Gasthof Gerlinde Gibiser,Obere Hauptstr,10,Heiligenkreuz im Lafnitztal,7561,,10,500000,http://www.g-gibiser.at,info@g-gibiser.at,,033254216,Gasthäuser u Gasthöfe,1352,Gasthaus,,GpMkr
1622,Gibiser Wohnmode,Obere Hauptstr,14,Heiligenkreuz im Lafnitztal,7561,,2,230000,http://www.gibiser.at,office@gibiser.at,,033254212,Tapezierer u Dekorateure,3827,Tapezierer,,DdQ3l
1634,Rudolf Pummer,Obere Hauptstr,11,Heiligenkreuz im Lafnitztal,7561,,9,500000,http://www.pummer.at,gasthof@pummer.at,,033254225,Gasthäuser u Gasthöfe,1352,Gasthaus,,WBR2p
1644,Brevillier Urban & Sachs GmbH & Co KG,Am Anger,1,Hirm,7024,,,,http://www.brevillier.com,info@brevillier.com,,0268754245,Schreibwaren / Erzeugung u Großhandel,2320,Schreibwarengroßhandel,,cXLQG
1646,Mach Gummitechnik Gesellschaft m.b.H.,Haydnstr,88,Hirm,7024,,50,2900000,http://www.erwinmach.com,office@erwinmach.com,,0268747272,Silikone,3568,Silicone,,b63dD
1659,Schermann P Transport und Baumaschinen GmbH,Kroisegg,85,Grafenschachen,7423,,40,6600000,http://www.schermann-transporte.at,office@schermann-transporte.at,,033592837,Transportunternehmen,3995,Transport,,tMjVL
1660,Obstbau Zinner GmbH,Apfelstr,89,Kukmirn,7543,,26,6900000,http://www.obstbauzinner.at,info@obstbauzinner.at,,0332832227,Obst u Gemüse,2608,Gemüse,,rBlpF
1670,Nikitscher GmbH,Güssinger Str,366,Sankt Michael im Burgenland,7535,,16,1600000,http://www.nikitscher-metallbau.com,info@nikitscher-metallbau.com,,0332725116,Schlossereien,3392,Schlosser,,111h5
1678,Kurt Schönhofer,Obere Dorfstr,10,Kukmirn,7543,,8,380000,http://www.baeckerei-schoenhofer.at,kurt.schoenhofer@aon.at,,0332832236,Bäckereien,300,Bäckerei,,6pCsZ
1688,Franz Horvath,Bergstr,9,Lackenbach,7322,,,,http://www.kachelofen-horvath.at,office@kachelofen-horvath.at,,026198646,Kachel- u Kaminöfen,1825,Kachelöfen,,QpWfg
1712,Gartengestaltung Florian Wolf,Mühlg,3,Lackenbach,7322,,,,http://www.baumschulewolf.at,gartengestaltungwolf@bnet.at,,026198682,Baumschulen,373,Baumschule,,nH9F8
1725,Wasserverband Mittleres Bgld,Roseng,2654/2,Lackendorf,7321,,21,2000000,http://www.wvmb.at,info@wvmb.at,,0261967400,Wasserwerke,4238,Wasserversorgungsunternehmen,,rvPkc
1727,Basaltwerk Pauliberg GesmbH & Co KG,Pauliberg,,Landsee,7341,,12,2200000,http://www.pauliberg.at,basaltwerk@pauliberg.at,,0261868888,Steinbrüche,3716,Steinbruch,,qS6wZ
1738,Fleisch-Wurst Graf GmbH,Hauptstr,13,Leithaprodersdorf,2443,,30,1900000,http://www.graf.or.at,office@graf.or.at,,022556239,Fleischhauereien,1205,Fleischerei,,9jpTx
1757,Gady Franz GmbH,Nr.,311,Litzelsdorf,7532,,,,http://www.gady.at,litzelsdorf@gady.at,,033582415,Autohandel,254,Kfz,,NdZzx
1759,Manfred Gumhalter,Nr.,28,Litzelsdorf,7532,,7,420000,http://www.konditorei-gumhalter.at,office@konditoreigumhalter.at,,033582411,Kaffeekonditoreien,1832,Konditorei,,MBHBv
1774,Sagmeister Johann u Eduard,Markt,105,Litzelsdorf,7532,,3,500000,http://www.sagmeistermuehle.at,office@sagmeistermuehle.at,,033582400,Mühlen,2527,Mühlenwesen,,b63gq
1778,Herbert Baumrock,Hauptstr,13,Lockenhaus,7442,,4,250000,http://www.baumrock.at,office@baumrock.at,,026163130,Rauchfangkehrer,2898,Kaminkehrer,,lprSP
1779,BRAUN LOCKENHAUS GMBH,Fabriksg,9-11,Lockenhaus,7442,,55,11104045.16,http://www.braunlockenhaus.at,info@braunlockenhaus.at,,026162204,Holzwaren,1678,Holzartikel,,mXVMS
1782,Gager GesmbH,Aug,9-11,Lockenhaus,7442,,8,1200000,http://www.gager-parkett.at,office@gager-parkett.at,,026162234,Parkettböden,2706,Parkett,,hvFsK
1784,Konditorei Heiling,Hauptstr,21,Lockenhaus,7442,,6,250000,http://www.cafe-heiling.at,,,026162247,Kaffeekonditoreien,1832,Konditorei,,v6MRw
1785,Holzer Anton Dipl-Ing GesmbH,Bundesstr,2,Hochstraß,7442,,28,1600000,http://www.holzerbau.at,office@holzerbau.at,,026162252,Baumeister,370,Baufirma,,vq2M1
1788,Gasthof Johann Kappel,Nr.,64,Holzschlag,7435,,,,http://www.gasthof-kappel.at,office@gasthof-kappel.at,,026162297,Gasthäuser u Gasthöfe,1352,Gasthaus,,rBlrr
1798,Windisch Limonadenerzeugung,Nr.,101,Moschendorf,7540,,5,870000,http://www.kracherl.at,,,033247388,Getränke,1427,Getränkehandel,,1jfdk
1809,Mühlendorfer Kreidefabrik Margit Hoffmann-Ostenhof GmbH,Fabriksstr,3,Müllendorf,7052,,,,http://www.kreide.at,,,0268262745,Kreide,2061,Kreide,,K1KVp
1835,"Gasthof ""ZUR TRAUBE""",Herreng,42,Neckenmarkt,7311,,15,2000000,http://www.gasthof-zur-traube.at,info@gasthof-zur-traube.at,,0261042256,Gasthäuser u Gasthöfe,1352,Gasthaus,,f1fJF
1845,Scheu Sanitär-Heizung-Elektro-Fliesen GmbH,Wirtschaftspark,Obj 2,Neckenmarkt,7311,,47,4850000,http://www.scheu.at,office@scheu.at,,0261042287,Installationsunternehmen,1776,Installateur,,kMXhh
1870,Schutzengel-Apotheke Magpharm Peter Heilig KG,Hauptstr,34,Neufeld an der Leitha,2491,,17,1500000,http://www.schutzengel-apo.at,neufeld@schutzengel-apo.at,,0262452312,Apotheken,127,Apotheke,,7WrrW
1879,Glasbau Dinges,Dr.-Karl-Renner-Str,42,Neufeld an der Leitha,2491,,,,http://www.glasbau-dinges.at,office@glasbau-dinges.at,,0262452333,Glasereien,1459,Glasereien,,DdQ91
1890,Ing. Gerhard Jungbauer e.U.,Hauptstr,11a,Neufeld an der Leitha,2491,,11,850000,http://www.elektro-jungbauer.at,office@elektro-jungbauer.at,,0262452315,Elektroinstallationsunternehmen,984,Elektriker,,Wv635
1895,Schneeberger Fertigbetonerzeugung GmbH,Industriegelände,1,Steinbrunn,2491,,10,1400000,http://www.schnee-giss.at,,,0262452292,Transportbeton,3992,Lieferbeton,,SGqWz
1896,Schuhhaus Unterstetter Doris,Hauptstr,78,Neufeld an der Leitha,2491,,1,280000,http://www.schuhe-unterstetter.at,,,0262452335,Schuhe u -zubehör / Einzelhandel,3446,Schuhgeschäft,,hBc2c
1900,Franz Peter May,Hauptstr,69,Neufeld an der Leitha,2491,,9,400000,http://www.konditorei-may.at,,,0262452283,Bäckereien,300,Bäckerei,,dH1QW
1906,Franz Nechansky,Sportplatzg,10,Neufeld an der Leitha,2491,,3,,http://www.nechansky.at,post.bestattung@nechansky.at,,0262452319,Bestattungsunternehmen,447,Bestatter,,mXVQ4
1910,Gasthof zur Linde,Hauptstr,54,Neufeld an der Leitha,2491,,,,http://www.popovits.at,office@popovits.at,,0262452294,Gasthäuser u Gasthöfe,1352,Gasthaus,,jdtpz
1923,Zeiler Ing Metallbau GmbH & Co KG,Dr.-Karl-Renner-Str,39,Neufeld an der Leitha,2491,,5,770000,http://www.metallbau-zeiler.at,office@metallbau-zeiler.at,,0262452348,Metallbau,2419,Metallbaubetriebe,,3tcNP
1925,Dietmar Jud,Hauptstr,44,Neuhaus am Klausenbach,8385,,2,150000,http://www.tischlerei-jud.at,tischlerei.jud@aon.at,,033292419,Tischlereien,3951,Tischler,,2RJbM
1933,Auto Sampl GesmbH,Hauptstr,9a,Neuhaus am Klausenbach,8385,,3,350000,http://partner.renault.at/sampl,sampl@partner.renault.at,,,Autoreparatur,276,Werkstatt,,8GVmr
1935,Wagner Maschinenbau GmbH,Panoramastr,13,Neuhaus am Klausenbach,8385,,13,1500000,http://www.wagner-shredder.at,office@wagner-shredder.at,,033292478,Maschinenbau,2339,Maschinenbauunternehmen,,6pCzp
1942,Roman Gober,Schulg,28,Kohfidisch,7512,,5,400000,http://www.gober.at,office@gober.at,,0336676525,"Maler, Anstreicher u Lackierer",2321,Maler,,FM55K
1993,Tischlerei Jagschitz GmbH&CoKG,Nußbaumallee,8,Krensdorf,7031,,9,470000,http://www.jagschitz.at,tischlerei@jagschitz.at,,0262671269,Tischlereien,3951,Tischler,,CB7PF
1998,Gelbmann Franz Handels- u Transport GesmbH,Hauptg,31,Andau,7163,,30,5800000,http://www.gelbmann.com,office@gelbmann.com,,021762308,Baustoffe u -material,387,Baustoffe,,7Wrv8
2013,Raiffeisenbank Seewinkel-Hansag eGen,Höchtlg,6,Andau,7163,,5,11339500,http://www.raiffeisen-seewinkel.at,info.33002@raiffeisen-burgenland.at,,021762225,Banken u Sparkassen,332,Banken,,MtwC8
2019,Top Hair Kristina - Inh. Kristina Sattler,Hauptg,8/1/1a,Andau,7163,,,30000,http://www.tophairandau.at,office@tophairandau.at,,0217627795,Friseure u Frisiersalons,1273,Friseur,,WBRBg
2040,Gasthaus Fizimayer,Eisenstädter Str,100,Breitenbrunn am Neusiedler See,7091,,,,http://www.fizimayer.at,office@fizimayer.at,,026835255,Gasthäuser u Gasthöfe,1352,Gasthaus,,vq2SC
2042,Frischmann Wohndesign,Eisenstädter Str,1a,Breitenbrunn am Neusiedler See,7091,,7,1000000,http://www.frischmann-wohnarchitektur.at,office@frischmann-wohnarchitektur.at,,026835293,Möbel / Einzelhandel,2474,Möbeleinzelhandel,,tMjg9
2059,Über den Reben,Kirchberg,,Breitenbrunn am Neusiedler See,7091,,,,http://www.pension-ueber-den-reben.com,pension.muellner@aon.at,,026835274,Pensionen / Privatzimmer,2728,Pension,,39xX8
2061,Turmhof Pension-Restaurant,Kircheng,1,Breitenbrunn am Neusiedler See,7091,,3,200000,http://www.turmhof.com,office@turmhof.com,,026835308,Restaurants,2947,Restaurant,,4dGLG
